,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites
338,ARAHIM02_clean,3.63862,2.64947,3.63862,1.78903,0,0,43.7118,24.4332,0.429276,0.239949,0,"Nb,Ni",No,
13022,XANXUF_clean,4.22776,2.64898,4.15748,1.07965,0,0,94.8367,87.8401,0.499601,0.462743,0,Cu,No,
339,ARAHIM_clean,3.63807,2.64887,3.63807,1.80218,0,0,43.4956,24.1351,0.43052,0.238889,0,"Nb,Ni",No,
11228,UJOJIO05_clean,3.44274,2.64886,3.43821,1.77527,0,0,1.12948,0.636233,0.320774,0.180691,0,Mn,No,
14155,ZERNOB_clean,4.35265,2.64863,4.35265,1.75217,0,0,453.614,258.887,0.401628,0.229217,0,Ho,Yes,Ho
5140,JAHNEM02_clean,3.46248,2.64816,3.46248,1.73087,0,0,1.51933,0.877787,0.329196,0.190192,0,"Mn,Cr",No,
1084,CAVROI_clean,4.05364,2.6476,2.81311,1.96428,0,0,33.3622,16.9844,0.300658,0.153062,0,Zn,Yes,Zn
400,ATEXII_clean,4.43905,2.64721,4.43735,1.33819,0,0,416.852,311.505,0.485839,0.363057,0,Zn,Yes,Zn
5412,KAHKUB01_clean,4.2791,2.64704,4.27525,0.999225,0,0,690.573,691.109,0.503599,0.50399,0,"Fe,K",No,
9642,RENWEM01_clean,3.12344,2.64694,3.12344,1.58333,0,0,0,0,0.441106,0.278593,0,Co,Yes,Co
6292,LIPQIL_clean,11.64628,2.646,11.64628,0.906314,0,0,1518.17,1675.1,0.679376,0.749603,0,Cu,Yes,Cu
13109,XEHFUL01_clean,4.14546,2.6452,4.14546,2.31309,0,0,280.915,121.446,0.396369,0.171359,0,Y,Yes,Y
8123,OPOBOL_clean,3.22773,2.64519,3.22773,1.97289,0,0,0,0,0.343112,0.173914,0,Ba,Yes,Ba
6975,MOBBOU_clean,3.5054,2.64498,3.50522,2.12114,0,0,26.0177,12.2659,0.451033,0.212637,0,Th,Yes,Th
12930,XAGCIS01_clean,5.57315,2.64485,5.55209,1.75235,0,0,827.076,471.982,0.438505,0.250239,0,Co,Yes,Co
14807,ic200054b_si_002_clean,4.19154,2.64482,4.16139,1.41408,0,0,679.039,480.2,0.5193,0.367236,0,Zn,No,
12585,WIQRUL_clean,4.14372,2.64436,3.83973,1.50106,0,0,113.934,75.9025,0.4169,0.277737,0,Cu,No,
4703,IJISEZ_clean,4.28008,2.64423,4.27704,1.77695,0,0,130.88,73.6542,0.336987,0.189644,0,"V,K",Yes,"V,K"
14393,acs.inorgchem.5b02434_ic5b02434_si_013_clean,5.59052,2.64405,5.59052,1.41151,0,0,794.23,562.681,0.547463,0.387856,0,Cd,No,
2245,ECUCIP_clean,3.79378,2.644,3.79378,1.89349,0,0,90.3133,47.6967,0.403979,0.213351,0,Eu,Yes,Eu
6137,LAZPIN_clean,3.19967,2.64386,3.16748,2.05355,0,0,0,0,0.33749,0.164345,0,"La,Cu",Yes,"La,Cu"
1455,CUGLTM01_clean,3.1602,2.64385,3.1602,1.68446,0,0,0,0,0.420303,0.249518,0,Cu,Yes,Cu
13482,XUQWEL_clean,4.42998,2.64357,4.30428,2.55603,0,0,468.646,183.349,0.426594,0.166897,7.82E-08,La,Yes,La
6533,LUSVUS_clean,4.21842,2.64352,4.21842,1.26583,0,0,581.936,459.728,0.522303,0.412618,0,Cd,Yes,Cd
11607,UXOWOU_clean,4.20906,2.64301,4.20906,1.17918,0,0,242.605,205.739,0.548538,0.465185,0,Cu,Yes,Cu
1884,DODHUA_clean,3.82979,2.64299,3.82979,1.56359,0,0,102.174,65.3457,0.410047,0.262246,0,Ni,Yes,Ni
2570,EROJUS06_clean,3.90606,2.64294,3.90606,1.47621,0,0,37.458,25.3745,0.474105,0.321164,0,Cd,No,
11496,USAYOE_clean,5.44436,2.64294,4.72341,1.35551,0,0,637.42,470.245,0.451775,0.333289,0,Co,Yes,Co
7503,NIKDEQ_clean,3.61566,2.64277,3.60667,1.39315,0,0,65.905,47.3063,0.426561,0.306184,0,Gd,No,
2793,EZOXEX_clean,4.18966,2.64267,4.18966,1.41408,0,0,669.221,473.256,0.519149,0.367129,0,V,Yes,V
300,AQEFUY_clean,8.95844,2.64235,8.90621,1.21964,0,0,1328.95,1089.63,0.627803,0.514744,0,Ag,Yes,Ag
7563,NIVWIY_clean,4.39358,2.64193,4.39358,3.03193,0,0,327.13,107.895,0.409369,0.135019,0,Gd,No,
6779,MECVIA_clean,10.80775,2.64192,10.80775,1.17536,0,0,1753.17,1491.6,0.689348,0.586499,0,"Ga,Co",No,
6629,MAGVOG13_clean,3.1603,2.64187,3.13218,2.0515,0,0,0,0,0.464932,0.22663,0,Ag,Yes,Ag
6206,LERNEC01_clean,4.91469,2.64138,4.91469,1.77237,0,0,533.114,300.792,0.400563,0.226004,0,Co,No,
14377,acs.cgd.6b00488_ANAVUI1457968_clean,3.81524,2.64133,3.81524,2.00982,0,0,83.1808,41.3871,0.402376,0.200205,0,In,Yes,In
8840,POXLEV01_clean,3.41011,2.64107,3.26428,2.12891,0,0,4.94681,2.32363,0.395285,0.185674,0,Th,No,
7313,NAVCAO_clean,5.32066,2.64099,5.3136,1.93236,0,0,592.54,306.64,0.454312,0.235108,0,Fe,Yes,Fe
5622,KIJYIM01_clean,3.12967,2.64088,3.05917,2.65891,0,0,0,0,0.393487,0.147988,0,Ag,Yes,Ag
6608,MAGCUU_clean,5.53566,2.64045,5.53455,0.933009,0,0,801.534,859.085,0.527631,0.565516,0,Fe,No,
10099,SAKDEQ_clean,5.81833,2.63968,5.81833,1.65947,0,0,1004.36,605.231,0.554327,0.334038,0,Gd,No,
6126,LAXGOH03_clean,3.45581,2.63965,3.44857,2.00531,0,0,22.2701,11.1056,0.490032,0.244368,0,Gd,Yes,Gd
4220,HISJAW_clean,5.83638,2.63959,5.83638,1.49458,0,0,463.366,310.031,0.447769,0.299595,2.62E-05,Co,Yes,Co
3481,GANBED01_clean,5.7155,2.63943,5.7155,1.35513,0,0,781.91,577,0.469263,0.346286,0,Ni,No,
2771,EZABAJ_clean,3.88346,2.63935,3.80883,1.64895,0,0,328.665,199.317,0.492435,0.298635,0,Zn,Yes,Zn
9157,QISVEU_clean,5.32457,2.63915,4.72114,1.37217,0,0,787.974,574.254,0.512376,0.373405,0,Cu,Yes,Cu
6794,MEHPAQ_clean,3.08157,2.63874,3.06494,1.68847,0,0,0,0,0.416648,0.246762,0,Cu,Yes,Cu
13958,YUJWAD_clean,3.88032,2.63849,3.88032,1.4294,0,0,267.865,187.396,0.505844,0.353885,0,"Zr,Li",Yes,Li
15079,ja5b02777_si_003_clean,3.88043,2.63849,3.88043,1.4294,0,0,279.178,195.311,0.505597,0.353712,0,"Zr,Li",Yes,Li
921,BUBWOM_clean,4.28113,2.63821,4.2539,1.474,0,0,367.853,249.561,0.421214,0.285762,0,Zn,Yes,Zn
10701,TAVCIF_clean,4.67943,2.63818,4.66143,1.27266,0,0,345.853,271.756,0.455525,0.357932,0,Zn,Yes,Zn
9596,REBRIA_clean,10.5814,2.63789,10.5814,0.973035,0,0,1797.66,1847.47,0.68601,0.705021,0,Al,No,
13991,YUNJIB_clean,3.85863,2.63723,3.52519,1.33848,0,0,172.85,129.139,0.513471,0.383622,0,Cu,Yes,Cu
12215,VUQLEZ_charged,3.98457,2.63707,3.42199,2.26226,0,0,82.3483,36.401,0.344142,0.152123,0,Eu,No,
12450,WEJWAL_clean,4.25232,2.63699,4.12124,1.47761,0,0,289.979,196.248,0.453261,0.306752,0,Ag,Yes,Ag
4004,HAKWUM_clean,3.50559,2.63697,3.50084,2.2254,0,0,38.9706,17.5118,0.424968,0.190963,0,Ga,Yes,Ga
9080,QAXQUB_clean,4.92376,2.63677,4.92368,1.88048,0,0,464.601,247.065,0.470455,0.250178,0,Fe,Yes,Fe
11231,UJOJIO_clean,3.42023,2.63655,3.42023,1.78596,0,0,0.568144,0.318117,0.317315,0.177672,0,Mn,No,
11919,VERZID_clean,3.10748,2.63654,3.09084,1.66069,0,0,0,0,0.433828,0.261233,0,Co,No,
11224,UJOJIO01_clean,3.40762,2.63626,3.40762,1.78523,0,0,0.56791,0.318117,0.317063,0.177604,0,Mn,No,
2659,ETUWOG_clean,4.3132,2.63619,4.3126,1.49933,0,0,365.881,244.03,0.445219,0.296945,0,Co,Yes,Co
9833,ROQMER_clean,5.1464,2.63571,5.14527,1.04926,0,0,912.076,869.252,0.575568,0.548544,0,"Na,Cr",No,
3593,GELVEZ01_clean,3.8103,2.63566,3.8103,1.43691,0,0,145.524,101.276,0.481692,0.335228,0,Mn,No,
11318,ULOLUE_clean,5.37294,2.6354,5.33746,2.15302,0,0,505.431,234.755,0.482087,0.223912,0,Zn,No,
540,AXUDII04_clean,4.50284,2.63506,4.33843,1.11981,0,0,538.631,481.002,0.4768,0.425786,0,"Co,K",No,
11223,UJOJEK_clean,3.40841,2.63492,3.40455,1.78897,0,0,1.7073,0.95435,0.315951,0.17661,0,Mn,No,
4234,HIWLOO_clean_h,4.60619,2.63453,4.60572,1.98702,0,0,416.527,209.624,0.36425,0.183315,0,In,Yes,In
1427,CUBKUF_clean,4.27591,2.6345,4.27591,1.17113,0,0,497.333,424.662,0.535275,0.45706,0,Cu,Yes,Cu
4815,INESIE_clean,4.15862,2.63435,4.09466,1.47296,0,0,115.27,78.2578,0.416251,0.282596,0,Ni,No,
9072,QAVYUJ_clean,3.50302,2.63434,3.50302,1.82611,0,0,30.0685,16.4659,0.412752,0.226028,0,"La,Ni",Yes,La
4894,IRORUE_clean,3.12621,2.63407,3.12621,1.50285,0,0,0,0,0.37356,0.248567,0,Mn,Yes,Mn
12383,WAXJAJ01_clean,3.89081,2.63395,3.88329,1.45274,0,0,328.951,226.435,0.501352,0.345108,0,"Sr,Co",No,
14452,acs.inorgchem.6b02007_delta-Ru_phen_2_2_PF6_2_clean,5.0861,2.63383,4.27304,1.35039,0,0,616.951,456.868,0.49534,0.366812,0,Ru,No,
14200,ZIJVAR_clean,3.81019,2.63372,3.81019,1.45241,0,0,45.5317,31.349,0.385527,0.265439,0,Co,Yes,Co
7973,OKECIQ_clean,10.61082,2.63327,10.61082,0.969302,0,0,1805.75,1862.93,0.686397,0.708135,0,Al,No,
12931,XAGCIS02_clean,5.5362,2.63267,5.31679,1.77126,0,0,814.531,459.86,0.435731,0.246001,0,Co,Yes,Co
1806,DIBWUH_clean,4.03722,2.63218,4.03037,1.44455,0,0,364.886,252.595,0.496048,0.343393,3.67E-05,Ni,Yes,Ni
12945,XAJGOH_clean,3.31996,2.63209,3.31996,1.35976,0,0,0,0,0.364608,0.268142,0,Co,Yes,Co
8830,POWBEK_clean,4.32659,2.63192,3.87894,3.57839,0,0,284.503,79.5059,0.406449,0.113584,1.77E-05,"W,Si,Y,Cu",Yes,"W,Y,Cu"
11523,UTOTUT01_clean,3.73172,2.6318,3.61062,1.91235,0,0,88.8397,46.4557,0.383618,0.2006,0,Cu,Yes,Cu
5095,IYURUQ_clean,3.23264,2.63164,3.19054,1.71169,0,0,0,0,0.386906,0.226037,0,"Co,Cu",Yes,Cu
2502,EPECIN_clean,7.47499,2.63162,7.47499,1.05634,0,0,1423.85,1347.91,0.586197,0.554933,0,Zn,Yes,Zn
3661,GINPAW_clean,5.2982,2.63149,5.2798,1.46721,0,0,583.156,397.46,0.422416,0.287905,0,Co,No,
7972,OKECIQ01_clean,10.61291,2.63145,10.61291,0.969302,0,0,1803.2,1860.3,0.686323,0.708058,0,Al,No,
2680,EVUNEP_clean,4.38284,2.63137,4.38284,2.21084,0,0,458.123,207.217,0.425727,0.192563,0,"Sm,Zn",Yes,Zn
4746,ILASIZ_clean,4.49247,2.63088,4.37376,1.12333,0,0,565.869,503.741,0.475913,0.423661,0,"Co,K",No,
9685,REZJIR03_clean,4.5594,2.63084,4.55037,1.30605,0,0,501.135,383.702,0.528855,0.404927,0,Mn,No,
6294,LIPRAE_clean,11.56984,2.6307,10.78233,0.908142,0,0,1510.04,1662.78,0.67773,0.746282,0,Cu,Yes,Cu
4991,IWOSUJ_clean,4.70106,2.63067,4.69291,1.38442,0,0,456.503,329.744,0.46155,0.333389,0,Ni,No,
2228,ECIWUJ_clean,3.23124,2.63029,3.23124,1.49231,0,0,0,0,0.422978,0.283438,0,Zn,Yes,Zn
11922,VESBAY_clean,3.11677,2.62993,3.11677,1.37515,0,0,0,0,0.438878,0.319149,0,Mg,No,
5810,KPACCE10_clean,3.44973,2.6299,3.42939,1.69789,0,0,5.15023,3.03331,0.32502,0.191425,4.24E-06,"Ce,K",Yes,K
431,ATUXUK_clean,4.25042,2.62971,4.25042,1.75293,0,0,212.575,121.268,0.379012,0.216217,2.85E-06,"Tb,K",Yes,"Tb,K"
2681,EVUNIT_clean_h,4.36696,2.62968,4.34031,2.21558,0,0,438.528,197.929,0.422522,0.190705,0,"Eu,Zn",Yes,Zn
7006,MOGVAG_clean,3.89486,2.62961,3.89486,2.02904,0,0,102.776,50.6525,0.398281,0.19629,0,Zn,Yes,Zn
8623,PEVQIQ_clean,5.14831,2.62938,4.95376,2.04042,0,0,744.694,364.971,0.465562,0.22817,0,Fe,Yes,Fe
6960,MIYGIL_clean,3.31102,2.62928,3.31102,2.60868,0,0,0,0,0.476421,0.182629,0,Th,No,
4750,ILECIN_clean,4.56784,2.62927,4.39537,1.14451,0,0,568.097,496.366,0.536153,0.468455,0,Mg,No,
13212,XIJPAI_clean,4.67342,2.62915,3.46487,1.6563,0,0,120.394,72.6886,0.428989,0.259005,0,Cd,Yes,Cd
2627,ETAXIH_clean,5.15292,2.62906,3.53874,1.63541,0,0,197.97,121.053,0.451402,0.276018,0,Zn,Yes,Zn
5139,JAHNEM01_clean,3.45766,2.62894,3.45766,1.73727,0,0,1.80247,1.03753,0.327005,0.188229,0,"Mn,Cr",No,
5609,KIDXUR_clean,4.23324,2.62883,4.16873,1.40108,0,0,519.37,370.693,0.50315,0.359116,0,"Na,Zn",Yes,"Na,Zn"
8872,PUFXIZ_clean,4.99812,2.62764,4.99812,1.37474,0,0,728.757,530.105,0.503417,0.366191,0,Cd,Yes,Cd
13699,YICGOI_clean,5.21305,2.62761,4.51323,1.11585,0,0,546.732,489.97,0.479479,0.4297,0,Co,Yes,Co
8599,PEQHUQ_clean,5.2928,2.62755,5.2928,1.50039,0,0,563.562,375.61,0.48969,0.326375,0,Zn,Yes,Zn
1286,CIZTIP_clean,4.63961,2.62732,4.59416,1.51301,0,0,508.663,336.193,0.509466,0.336724,0,Ag,Yes,Ag
9819,ROQDIM_clean,5.15806,2.62729,5.15806,1.04931,0,0,899.046,856.794,0.577199,0.550073,0,"Fe,Na",No,
4800,IMIXIM_clean,4.46148,2.6267,3.79577,1.39657,0,0,524.635,375.66,0.507285,0.363237,0,Cu,Yes,Cu
2517,EPUJIJ_clean,3.7032,2.62655,3.64037,1.85806,0,0,189.727,102.111,0.499184,0.268659,0,Pr,Yes,Pr
8829,POVZUX_clean,4.32955,2.6263,3.90024,3.64122,0,0,299.432,82.234,0.403985,0.110948,2.48E-05,"W,Sm,Si,Cu",Yes,"W,Sm,Cu"
3612,GETXAG01_clean,3.334,2.6262,3.17422,1.56139,0,0,0,0,0.374841,0.240069,0,Co,Yes,Co
5152,JAKPET_clean,3.70033,2.62618,3.70033,1.84906,0,0,79.3918,42.9364,0.399973,0.216312,0,Pb,Yes,Pb
12895,WUZRUE_clean,4.22154,2.62616,4.18381,1.46624,0,0,126.647,86.3755,0.418963,0.285739,0,Ni,No,
7175,MUXHUI02_clean,3.33088,2.62615,3.31006,2.07134,0,0,0,0,0.395652,0.191012,0,Nd,Yes,Nd
3799,GOYPAN_clean,3.85595,2.62604,3.83887,1.53512,0,0,185.346,120.737,0.474402,0.309033,0,Co,No,
4949,IVEMIH01_clean,3.58518,2.62592,3.57995,1.51596,0,0,15.4253,10.1753,0.376938,0.248646,0,Mn,No,
7042,MOTKAI_clean,4.11967,2.62541,4.11967,1.52981,0,0,337.809,220.817,0.458052,0.299416,0,Al,Yes,Al
12731,WOPWOP_clean,4.96328,2.62533,4.95703,1.42073,0,0,538.717,379.183,0.429555,0.302347,0,Co,No,
2571,EROJUS_clean,3.81851,2.62518,3.81851,1.48582,0,0,29.0788,19.5709,0.470183,0.316448,0,Cd,No,
722,BERGAI01_clean,5.24729,2.62502,5.22834,1.50824,0,0,567.166,376.046,0.488359,0.323795,0,Zn,Yes,Zn
9372,QUHYIB01_clean,4.99764,2.62497,4.80368,2.25496,0,0,452.254,200.559,0.420704,0.186568,8.87E-07,La,Yes,La
6138,LAZPOT_clean,3.18269,2.62491,3.15167,2.07349,0,0,0,0,0.334268,0.16121,0,"Ce,Cu",Yes,"Ce,Cu"
3657,GIMVAA_clean,3.80802,2.62445,3.80695,1.67581,0,0,283.371,169.095,0.483547,0.288545,0,Zn,Yes,Zn
11225,UJOJIO02_clean,3.39083,2.62398,3.38699,1.78594,0,0,0,0,0.316425,0.177176,0,Mn,No,
3524,GAWMOI_clean,4.49519,2.62342,4.3428,1.8682,0,0,349.528,187.093,0.439434,0.235218,0,Tb,Yes,Tb
10595,TAFBEJ_clean,5.01203,2.62337,5.01203,1.6412,0,0,200.3,122.045,0.418863,0.255218,0,Cd,Yes,Cd
9432,QURPOK_clean,8.43298,2.62306,8.43298,1.65492,0,0,1421.57,859.001,0.592026,0.357738,2.85E-05,"Fe,Zr",Yes,Fe
12899,XACHOA_clean,4.8478,2.62294,4.8429,1.23323,0,0,339.982,275.685,0.455581,0.369422,0,Cu,No,
4580,IDAHAY_clean,4.0232,2.62289,3.9297,1.73943,0,0,109.855,63.1555,0.386245,0.222052,0,"Mn,Mo",Yes,"Mn,Mo"
6425,LOZSAW01_clean,4.23012,2.62273,4.20573,1.02338,0,0,648.508,633.693,0.501126,0.489678,0,"Co,K",No,
14614,c6ce00155f_c6ce00155f2_clean,3.6392,2.62247,3.6392,1.55982,0,0,42.2859,27.1095,0.388576,0.249116,0,Zn,No,
10499,SUHHOT_clean,3.34085,2.62208,3.34085,2.18322,0,0,0,0,0.364889,0.167133,0,La,Yes,La
11446,UNERUB_clean,3.96916,2.62175,3.96916,3.13486,0,0,330.193,105.329,0.462198,0.147438,0,"W,Co",No,
8664,PIDNIB_clean,4.99559,2.62149,4.99083,1.27902,0,0,1152.26,900.892,0.54429,0.425552,0.000311332,Zn,Yes,Zn
2863,FALZIC_clean,10.73348,2.62145,10.73348,0.967049,0,0,1783.33,1844.1,0.695644,0.719347,0,"Ga,Li",No,
2437,EMEGEJ_clean,5.14373,2.62137,3.92725,1.25561,0,0,480.436,382.63,0.50187,0.399701,0,Eu,Yes,Eu
7174,MUXHUI01_clean,3.32627,2.62136,3.32559,2.07313,0,0,0,0,0.395345,0.190699,0,Nd,Yes,Nd
5577,KEVPEH_clean,3.35631,2.62128,3.35577,1.32583,0,0,2.21472,1.67044,0.43773,0.330155,0,Ca,Yes,Ca
13173,XEXNEV_clean,4.91208,2.62071,4.90831,1.53893,0,0,171.363,111.352,0.384717,0.24999,0,Co,No,
12153,VUHGAH_clean,5.05909,2.62052,5.05909,1.27228,0,0,386.769,303.996,0.469666,0.369152,0,Co,Yes,Co
3310,FUJKUS_clean,3.57511,2.62043,3.55919,1.64364,0,0,15.8028,9.61452,0.340042,0.206884,0,Co,Yes,Co
13119,XEJJIG_clean,3.78574,2.62,3.78054,1.92919,0,0,93.4394,48.4346,0.401654,0.208198,0,Gd,Yes,Gd
11686,VAGKOF_clean,5.16963,2.61998,4.50178,1.4486,0,0,97.3682,67.2152,0.398591,0.275155,0,Ca,Yes,Ca
3709,GITZAM_clean,3.82434,2.6197,3.81833,1.41655,0,0,61.5236,43.4319,0.410813,0.290008,0,Cd,No,
7215,NAFRUI_clean,10.69455,2.61902,10.69455,1.2256,0,0,1774.7,1448.02,0.692719,0.565207,0,Ga,No,
7771,OBENAL01_clean,3.10965,2.61865,3.10965,2.78674,0,0,0,0,0.315161,0.113093,1.76E-05,Co,Yes,Co
700,BEPNER_clean,3.72227,2.61847,3.71687,1.16642,0,0,119.119,102.123,0.46263,0.396623,0,Zn,Yes,Zn
5559,KEQYOU_clean,4.18849,2.61844,4.17237,2.56405,0,0,248.784,97.028,0.410826,0.160226,0,Zn,Yes,Zn
9156,QISVAQ_clean,5.28185,2.61843,4.34022,1.38354,0,0,756.48,546.77,0.508886,0.367814,0,Cu,Yes,Cu
12955,XAKRAE_clean,3.5028,2.61843,3.5028,1.34652,0,0,4.96645,3.68836,0.409889,0.304406,0,Zn,No,
14266,ZOMKAP01_clean,3.38977,2.61781,3.38749,2.05116,0,0,5.00774,2.44142,0.482592,0.235278,0,Tb,Yes,Tb
3595,GELVEZ_clean,3.84426,2.61776,3.84187,1.42688,0,0,246.256,172.583,0.490396,0.343684,0,Mn,No,
9163,QITMOW_clean,3.51564,2.61759,3.51245,1.98892,0,0,22.4051,11.265,0.404404,0.203329,0,Nd,Yes,Nd
682,BEKYUM_clean,3.37931,2.61755,3.37931,4.16463,0,0,1.13413,0.272324,0.247804,0.059502,0,"Ag,Cr,K",Yes,"Ag,K"
10888,TODVOZ_clean,3.38022,2.61753,3.38022,1.79455,0,0,0.71507,0.398467,0.35165,0.195954,0,Cd,Yes,Cd
14156,ZERNUH_clean,4.71694,2.61713,4.71694,1.69378,0,0,526.589,310.895,0.416471,0.245882,0,Dy,Yes,Dy
2295,EFIMUB_clean,4.12312,2.61688,4.12312,1.65057,0,0,344.314,208.603,0.440878,0.267107,0,Be,No,
6139,LAZPUZ_clean,3.17075,2.61683,3.13808,2.08895,0,0,0,0,0.332891,0.159358,0,"Pr,Cu",Yes,"Pr,Cu"
1808,DIBXAO_clean,4.19953,2.61613,4.19942,1.38221,0,0,334.39,241.925,0.49455,0.357797,0,Co,Yes,Co
4661,IGUVAJ01_clean,5.58126,2.61604,5.5662,1.34208,0,0,634.366,472.674,0.470754,0.350765,0,Cd,No,
4425,HUNFON_clean,3.70002,2.61591,3.69516,1.50686,0,0,36.3713,24.1372,0.403304,0.267646,0,"V,Zn",Yes,"V,Zn"
11451,UNIPAJ_clean,4.43325,2.61552,4.42646,1.38943,0,0,454.322,326.984,0.458952,0.330317,0,Cd,Yes,Cd
10663,TANFEV_clean,3.98514,2.61526,3.98514,2.3923,0,0,338.325,141.423,0.463784,0.193865,0,"Co,Mo",No,
10623,TAJVOS_clean,3.99913,2.61525,3.98549,1.36677,0,0,267.731,195.886,0.465895,0.340872,0,Sc,No,
3675,GIRFUJ_clean,3.37043,2.61511,3.30641,2.01794,0,0,1.58028,0.783116,0.401049,0.198742,0,Ce,Yes,Ce
4141,HELCUY_clean,3.75109,2.61498,3.71653,1.93847,0,0,99.5296,51.3444,0.361869,0.186678,0,Zn,Yes,Zn
11921,VERZUP_clean,3.08608,2.61498,3.08608,1.71842,0,0,0,0,0.444762,0.25882,0,Zn,No,
935,BUCYAA_clean,5.24616,2.61482,5.08721,1.7117,0,0,644.645,376.611,0.47547,0.277777,0,Zn,Yes,Zn
10923,TONPOD_clean,5.03207,2.61462,4.98062,1.55124,0,0,190.022,122.496,0.382861,0.246809,0,Co,No,
6151,LEDCAA_clean,3.75474,2.61308,3.30325,1.68459,0,0,79.7754,47.356,0.463178,0.274951,0,Cd,Yes,Cd
196,ALATAK_clean,3.53536,2.61301,3.53536,1.35214,0,0,26.8719,19.8736,0.444417,0.328677,0,Ca,Yes,Ca
5552,KEJQAR_clean,10.40713,2.61296,10.40713,0.968939,0,0,1792.32,1849.78,0.687897,0.709949,0,Al,No,
5096,IYUSAX_clean,3.24891,2.61272,3.23518,1.70754,0,0,0,0,0.38749,0.22693,0,"Co,Cu",Yes,Cu
8451,PAPPIH_clean,3.83347,2.61266,3.83347,1.15257,0,0,144.866,125.689,0.462719,0.401467,0,Cu,Yes,Cu
11025,TUMGOX_clean,3.4731,2.61221,3.4731,1.87019,0,0,32.9201,17.6026,0.4959,0.265161,0,Ce,Yes,Ce
11556,UVUFIC_clean,4.23936,2.61208,4.23935,1.67153,0,0,48.0727,28.7597,0.340724,0.203839,0,Mn,Yes,Mn
12872,WUXYUL_clean,3.5191,2.61206,3.15401,1.60264,0,0,12.2728,7.65789,0.268807,0.167727,0,Na,Yes,Na
6780,MECVOG_clean,10.72105,2.6119,10.72105,1.16476,0,0,1787.63,1534.76,0.688341,0.590972,0,"Ga,Fe",No,
6990,MODMOH_charged,4.80016,2.61164,4.79866,1.66795,0,0,536.141,321.436,0.49478,0.296639,0,Cd,No,
4939,ITONAI_clean,5.09225,2.61139,5.0857,1.70543,0,0,1125.49,659.947,0.518507,0.304033,0.000487854,Zr,Yes,Zr
13978,YUKWOS_clean,4.89028,2.61131,4.83385,1.78337,0,0,609.533,341.787,0.445921,0.250044,0,"Pr,Zn",Yes,Zn
11918,VERZEZ_clean,3.13802,2.6113,3.13802,1.54033,0,0,0,0,0.44929,0.291685,0,Mn,No,
3622,GEZFOI_charged,4.42038,2.61122,4.41452,1.21643,0,0,494.502,406.52,0.515396,0.423697,0,Cd,No,
4121,HEFDIH_clean,4.92199,2.61069,4.92199,1.41969,0,0,194.319,136.874,0.385603,0.27161,0,"Mn,Mo",No,
3613,GETXAG_clean,3.33124,2.61042,3.22772,1.54101,0,0,0,0,0.3837,0.248992,0,Co,Yes,Co
11035,TUMTOK01_clean,5.20097,2.61019,4.97762,1.85151,0,0,691.048,373.235,0.530645,0.286601,0,Zn,No,
5733,KOKDEU_clean,4.23808,2.6096,4.21359,1.55501,0,0,113.33,72.881,0.421673,0.271171,0,Cu,Yes,Cu
12488,WESNIS_clean,4.00866,2.60918,4.00866,1.39757,0,0,99.5349,71.2202,0.454141,0.324952,0,Co,No,
608,BALMUW01_clean,3.18622,2.60913,3.18622,3.38861,0,0,0,0,0.243643,0.0719005,0,Ba,No,
1257,CIQYUX_clean,3.59028,2.60872,3.57971,1.65981,0,0,45.0574,27.1461,0.432097,0.260328,0,Co,No,
12564,WILGOO_clean,5.37661,2.60861,5.0078,1.77447,0,0,985.327,555.279,0.518825,0.292383,0,Ag,Yes,Ag
11222,UJOJEK02_clean,3.36499,2.60859,3.36499,1.78993,0,0,0.569408,0.318117,0.315243,0.17612,0,Mn,No,
4097,HAZNON_clean,4.92903,2.60838,4.91802,2.01241,0,0,419.553,208.483,0.422958,0.210175,0,Cd,No,
7656,NOQLOV_charged,3.28229,2.60834,3.23871,1.99902,0,0,0,0,0.414524,0.207364,0,In,No,
13628,YEBKOG_clean,4.5315,2.60825,4.5315,1.86878,0,0,563.167,301.355,0.520863,0.278718,5.35E-07,Nd,Yes,Nd
1090,CAWDOU01_charged,4.17798,2.60796,4.17665,1.47064,0,0,257.599,175.161,0.43782,0.297706,0,Cu,Yes,Cu
11020,TULLIW_clean,3.33696,2.60789,3.18415,2.34076,0,0,0,0,0.378481,0.161692,0,Cd,Yes,Cd
1742,DEBNUU_clean,3.21979,2.60697,3.14538,1.73731,0,0,0,0,0.373658,0.215079,0,Al,Yes,Al
4877,IQUQES_clean,3.16523,2.60666,3.16523,1.55483,0,0,0,0,0.345896,0.222465,0,Co,Yes,Co
5188,JEMQEY_clean,3.332,2.60657,3.33001,1.7505,0,0,0,0,0.357813,0.204407,0,Nd,No,
14399,acs.inorgchem.6b00001_ic6b00001_si_003_clean,4.01099,2.60633,4.00937,1.59087,0,0,229.508,144.265,0.439902,0.276516,0,"Si,Ag",Yes,Ag
10310,SINZIA_clean,4.91536,2.60564,4.55565,1.25849,0,0,176.713,140.416,0.433226,0.344242,0,Co,No,
11003,TUDMEL_clean,5.74229,2.60532,5.74229,1.06856,0,0,893.495,836.167,0.523104,0.48954,0,Ni,No,
